"GEO_ID","NAME","P3_001N","P3_001NA","P3_002N","P3_002NA","P3_003N","P3_003NA","P3_004N","P3_004NA","P3_005N","P3_005NA","P3_006N","P3_006NA","P3_007N","P3_007NA","P3_008N","P3_008NA","P3_009N","P3_009NA","P3_010N","P3_010NA","P3_011N","P3_011NA","P3_012N","P3_012NA","P3_013N","P3_013NA","P3_014N","P3_014NA","P3_015N","P3_015NA","P3_016N","P3_016NA","P3_017N","P3_017NA","P3_018N","P3_018NA","P3_019N","P3_019NA","P3_020N","P3_020NA","P3_021N","P3_021NA","P3_022N","P3_022NA","P3_023N","P3_023NA","P3_024N","P3_024NA","P3_025N","P3_025NA","P3_026N","P3_026NA","P3_027N","P3_027NA","P3_028N","P3_028NA","P3_029N","P3_029NA","P3_030N","P3_030NA","P3_031N","P3_031NA","P3_032N","P3_032NA","P3_033N","P3_033NA","P3_034N","P3_034NA","P3_035N","P3_035NA","P3_036N","P3_036NA","P3_037N","P3_037NA","P3_038N","P3_038NA","P3_039N","P3_039NA","P3_040N","P3_040NA","P3_041N","P3_041NA","P3_042N","P3_042NA","P3_043N","P3_043NA","P3_044N","P3_044NA","P3_045N","P3_045NA","P3_046N","P3_046NA","P3_047N","P3_047NA","P3_048N","P3_048NA","P3_049N","P3_049NA","P3_050N","P3_050NA","P3_051N","P3_051NA","P3_052N","P3_052NA","P3_053N","P3_053NA","P3_054N","P3_054NA","P3_055N","P3_055NA","P3_056N","P3_056NA","P3_057N","P3_057NA","P3_058N","P3_058NA","P3_059N","P3_059NA","P3_060N","P3_060NA","P3_061N","P3_061NA","P3_062N","P3_062NA","P3_063N","P3_063NA","P3_064N","P3_064NA","P3_065N","P3_065NA","P3_066N","P3_066NA","P3_067N","P3_067NA","P3_068N","P3_068NA","P3_069N","P3_069NA","P3_070N","P3_070NA","P3_071N","P3_071NA",
"0500000US38029","Emmons County, North Dakota","2615","null","2564","null","2540","null","0","null","5","null","12","null","0","null","7","null","51","null","46","null","9","null","14","null","4","null","1","null","16","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","3","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38031","Foster County, North Dakota","2627","null","2566","null","2512","null","8","null","14","null","11","null","0","null","21","null","61","null","51","null","7","null","22","null","4","null","2","null","14","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","9","null","2","null","0","null","0","null","0","null","0","null","1","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38033","Golden Valley County, North Dakota","1274","null","1237","null","1229","null","1","null","1","null","1","null","1","null","4","null","37","null","34","null","0","null","7","null","9","null","2","null","14","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","3","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38035","Grand Forks County, North Dakota","57784","null","54946","null","48766","null","2144","null","1250","null","1988","null","48","null","750","null","2838","null","2720","null","287","null","916","null","362","null","18","null","965","null","30","null","32","null","0","null","61","null","1","null","0","null","10","null","32","null","6","null","0","null","110","null","32","null","6","null","1","null","11","null","4","null","0","null","32","null","18","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38037","Grant County, North Dakota","1885","null","1836","null","1796","null","8","null","24","null","6","null","0","null","2","null","49","null","37","null","0","null","18","null","1","null","3","null","12","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","4","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null",
"0500000US38039","Griggs County, North Dakota","1827","null","1787","null","1761","null","5","null","10","null","7","null","0","null","4","null","40","null","33","null","3","null","14","null","0","null","0","null","14","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38041","Hettinger County, North Dakota","1943","null","1899","null","1847","null","0","null","32","null","5","null","7","null","8","null","44","null","36","null","4","null","24","null","0","null","0","null","7","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","8","null","0","null","0","null","7","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38043","Kidder County, North Dakota","1877","null","1822","null","1792","null","0","null","4","null","2","null","5","null","19","null","55","null","43","null","0","null","17","null","0","null","0","null","16","null","4","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","3","null","0","null","9","null","0","null","0","null","0","null","0","null","1","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null",
"0500000US38045","LaMoure County, North Dakota","3170","null","3115","null","3053","null","6","null","14","null","9","null","4","null","29","null","55","null","52","null","3","null","21","null","0","null","0","null","20","null","0","null","0","null","0","null","0","null","1","null","0","null","7","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38047","Logan County, North Dakota","1424","null","1391","null","1373","null","2","null","8","null","0","null","0","null","8","null","33","null","29","null","3","null","13","null","1","null","0","null","10","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38049","McHenry County, North Dakota","4099","null","3958","null","3896","null","9","null","16","null","12","null","0","null","25","null","141","null","136","null","10","null","52","null","8","null","6","null","53","null","0","null","0","null","0","null","0","null","0","null","1","null","6","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38051","McIntosh County, North Dakota","2054","null","2014","null","1965","null","6","null","3","null","19","null","0","null","21","null","40","null","36","null","3","null","16","null","6","null","3","null","7","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38053","McKenzie County, North Dakota","10366","null","9713","null","7775","null","152","null","1153","null","143","null","4","null","486","null","653","null","622","null","27","null","227","null","45","null","1","null","300","null","6","null","0","null","0","null","0","null","2","null","4","null","7","null","3","null","0","null","0","null","26","null","2","null","0","null","1","null","1","null","3","null","4","null","12","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38055","McLean County, North Dakota","7579","null","7338","null","6700","null","25","null","545","null","37","null","3","null","28","null","241","null","231","null","35","null","125","null","16","null","0","null","40","null","7","null","3","null","0","null","2","null","0","null","2","null","1","null","0","null","0","null","0","null","10","null","2","null","0","null","0","null","2","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38057","Mercer County, North Dakota","6358","null","6157","null","5915","null","29","null","135","null","36","null","0","null","42","null","201","null","189","null","4","null","92","null","3","null","0","null","85","null","0","null","0","null","0","null","0","null","0","null","1","null","4","null","0","null","0","null","0","null","6","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","6","null","5","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38059","Morton County, North Dakota","25365","null","24521","null","22862","null","302","null","845","null","134","null","34","null","344","null","844","null","817","null","63","null","381","null","50","null","12","null","284","null","1","null","5","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","17","null","15","null","9","null","0","null","0","null","0","null","2","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","10","null","0","null","0","null","10","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38061","Mountrail County, North Dakota","7075","null","6592","null","4357","null","91","null","1880","null","80","null","2","null","182","null","483","null","470","null","22","null","202","null","16","null","0","null","198","null","11","null","9","null","0","null","2","null","1","null","2","null","2","null","0","null","4","null","1","null","12","null","3","null","0","null","0","null","2","null","0","null","1","null","3","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38063","Nelson County, North Dakota","2473","null","2417","null","2365","null","6","null","21","null","8","null","1","null","16","null","56","null","49","null","4","null","17","null","1","null","0","null","27","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","7","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38065","Oliver County, North Dakota","1414","null","1380","null","1342","null","0","null","19","null","3","null","3","null","13","null","34","null","30","null","2","null","10","null","2","null","0","null","16","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38067","Pembina County, North Dakota","5365","null","5105","null","4887","null","21","null","111","null","24","null","0","null","62","null","260","null","253","null","15","null","132","null","5","null","0","null","98","null","0","null","0","null","0","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","7","null","6","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38069","Pierce County, North Dakota","3096","null","3027","null","2868","null","26","null","96","null","17","null","5","null","15","null","69","null","61","null","5","null","34","null","0","null","0","null","22","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","8","null","1","null","0","null","0","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38071","Ramsey County, North Dakota","8927","null","8566","null","7607","null","65","null","769","null","58","null","10","null","57","null","361","null","351","null","14","null","240","null","20","null","4","null","62","null","0","null","1","null","0","null","0","null","5","null","0","null","0","null","3","null","0","null","2","null","8","null","5","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38073","Ransom County, North Dakota","4315","null","4222","null","4127","null","24","null","16","null","15","null","0","null","40","null","93","null","83","null","13","null","28","null","12","null","0","null","27","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","8","null","4","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38075","Renville County, North Dakota","1778","null","1719","null","1695","null","2","null","15","null","1","null","0","null","6","null","59","null","57","null","8","null","23","null","2","null","5","null","15","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38077","Richland County, North Dakota","12831","null","12488","null","11794","null","101","null","282","null","108","null","19","null","184","null","343","null","341","null","45","null","149","null","21","null","14","null","110","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38079","Rolette County, North Dakota","8161","null","7850","null","1995","null","17","null","5793","null","20","null","8","null","17","null","311","null","304","null","0","null","252","null","0","null","0","null","29","null","8","null","1","null","0","null","0","null","5","null","2","null","5","null","2","null","0","null","0","null","7","null","4","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38081","Sargent County, North Dakota","3057","null","2956","null","2873","null","36","null","12","null","7","null","0","null","28","null","101","null","96","null","15","null","23","null","14","null","0","null","43","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","3","null","2","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38083","Sheridan County, North Dakota","1016","null","997","null","983","null","0","null","5","null","5","null","0","null","4","null","19","null","18","null","1","null","12","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38085","Sioux County, North Dakota","2544","null","2453","null","341","null","3","null","2102","null","2","null","0","null","5","null","91","null","83","null","0","null","76","null","0","null","0","null","0","null","3","null","0","null","0","null","1","null","0","null","0","null","2","null","0","null","1","null","0","null","8","null","0","null","0","null","0","null","0","null","1","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38087","Slope County, North Dakota","554","null","544","null","540","null","2","null","2","null","0","null","0","null","0","null","10","null","8","null","2","null","2","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38089","Stark County, North Dakota","24973","null","23951","null","21943","null","714","null","312","null","282","null","46","null","654","null","1022","null","988","null","65","null","296","null","82","null","20","null","502","null","0","null","3","null","0","null","6","null","4","null","0","null","7","null","3","null","0","null","0","null","33","null","23","null","2","null","0","null","3","null","2","null","0","null","1","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null",
"0500000US38091","Steele County, North Dakota","1407","null","1376","null","1366","null","3","null","2","null","0","null","0","null","5","null","31","null","26","null","8","null","6","null","2","null","0","null","10","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null",
"0500000US38093","Stutsman County, North Dakota","17254","null","16793","null","15933","null","331","null","244","null","116","null","4","null","165","null","461","null","447","null","63","null","187","null","29","null","8","null","141","null","2","null","4","null","0","null","5","null","0","null","0","null","3","null","1","null","0","null","4","null","12","null","0","null","1","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","1","null","0","null","3","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38095","Towner County, North Dakota","1668","null","1624","null","1561","null","2","null","45","null","7","null","1","null","8","null","44","null","34","null","1","null","19","null","0","null","0","null","11","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","5","null","0","null","0","null","0","null","0","null","0","null","1","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38097","Traill County, North Dakota","6131","null","5918","null","5760","null","39","null","49","null","18","null","4","null","48","null","213","null","209","null","11","null","60","null","14","null","5","null","102","null","3","null","0","null","0","null","8","null","0","null","0","null","0","null","3","null","0","null","3","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38099","Walsh County, North Dakota","8159","null","7694","null","7219","null","51","null","100","null","38","null","0","null","286","null","465","null","448","null","23","null","94","null","5","null","0","null","307","null","2","null","0","null","0","null","0","null","1","null","0","null","14","null","0","null","2","null","0","null","14","null","5","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38101","Ward County, North Dakota","52806","null","49443","null","43925","null","2254","null","1174","null","951","null","107","null","1032","null","3363","null","3202","null","354","null","856","null","323","null","31","null","1413","null","51","null","23","null","4","null","55","null","11","null","0","null","24","null","34","null","14","null","9","null","145","null","39","null","11","null","0","null","32","null","13","null","0","null","20","null","21","null","3","null","0","null","0","null","0","null","1","null","1","null","3","null","0","null","0","null","1","null","0","null","0","null","14","null","0","null","0","null","7","null","0","null","0","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38103","Wells County, North Dakota","3180","null","3089","null","3062","null","10","null","9","null","1","null","0","null","7","null","91","null","89","null","28","null","21","null","5","null","0","null","35","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US38105","Williams County, North Dakota","29793","null","27766","null","23798","null","1427","null","852","null","510","null","75","null","1104","null","2027","null","1971","null","101","null","818","null","101","null","16","null","876","null","11","null","13","null","7","null","14","null","0","null","0","null","7","null","7","null","0","null","0","null","53","null","13","null","0","null","0","null","4","null","18","null","0","null","18","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US39001","Adams County, Ohio","20896","null","20306","null","20086","null","65","null","68","null","36","null","1","null","50","null","590","null","565","null","28","null","413","null","11","null","0","null","99","null","0","null","1","null","3","null","5","null","0","null","0","null","1","null","0","null","4","null","0","null","18","null","8","null","5","null","0","null","0","null","0","null","0","null","3","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","7","null","1","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US39003","Allen County, Ohio","78419","null","75223","null","64050","null","9250","null","236","null","678","null","29","null","980","null","3196","null","3002","null","791","null","943","null","149","null","6","null","952","null","68","null","17","null","1","null","46","null","4","null","0","null","10","null","15","null","0","null","0","null","181","null","91","null","7","null","5","null","33","null","8","null","3","null","23","null","4","null","0","null","0","null","1","null","0","null","1","null","3","null","0","null","0","null","0","null","2","null","0","null","0","null","13","null","4","null","1","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"0500000US39005","Ashland County, Ohio","40638","null","39316","null","38415","null","294","null","91","null","277","null","33","null","206","null","1322","null","1237","null","94","null","687","null","59","null","7","null","379","null","4","null","0","null","0","null","2","null","0","null","0","null","1","null","4","null","0","null","0","null","81","null","22","null","5","null","0","null","11","null","8","null","1","null","19","null","13","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
