super_opeid,name,czname,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,opeid,opeid_name,superopeid_name
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12263,ATLANTIC TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12268,BALDWIN BEAUTY SCHOOL #5,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12277,NEW YORK CHIROPRACTIC COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12293,VEEB NASSAU COUNTY SCHOOL OF PRACTICAL NURSING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12295,JZ TREND ACADEMY PAUL MITCHELL PARTNER SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12297,LAREDO BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12300,PALMER COLLEGE OF CHIROPRACTIC,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12309,UNIVERSITY OF WESTERN STATES,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12316,MANCHESTER BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12317,TULARE BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12328,NORTHWESTERN HEALTH SCIENCES UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12343,EMPIRE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12346,DOVER BUSINESS COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12347,PHAGANS' CENTRAL OREGON BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12350,PHAGANS' SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12359,B M SPURR SCHOOL OF PRACTICAL NURSING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12364,ST. PAUL'S SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12386,SOUTHEASTERN REGIONAL VOCATIONAL TECHNICAL SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12393,THOMAS JEFFERSON UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12399,LEWIS COLLEGE OF BUSINESS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12404,LEXINGTON BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12407,SCHUYLER STEUBEN CHEMUNG TIOGA ALLEGANY BOCES,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12414,EMPIRE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12446,UNIVERSAL COLLEGE OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12462,EASTWICK COLLEGE - HACKENSACK CAMPUS.,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12470,BRYANT & STRATTON BUSINESS INSTITUTE - ROCHESTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12488,INTERNATIONAL BEAUTY COLLEGE #3,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12496,TONI & GUY HAIRDRESSING ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12523,TALMUDICAL YESHIVA OF PHILADELPHIA,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12573,WEST VIRGINIA UNIVERSITY HOSPITALS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12580,SAINT LOUIS CHRISTIAN COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12611,RONNIE & DORMANS SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12652,ONONDAGA CORTLAND MADISON BOCES,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12672,CAROUSEL BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12744,SOUTHSIDE REGIONAL MEDICAL CENTER PROFESSIONAL SCHOOLS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12764,METROPLEX BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12783,OSWEGO COUNTY BOCES,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12823,PAT GOINS RUSTON BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12848,MOLER HOLLYWOOD BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12850,INTERNATIONAL SALON AND SPA ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12873,WYOTECH,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12879,PAT GOINS BENTON ROAD BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12880,CELEBRITY STYLIST BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12881,MONTACHUSETT REGIONAL VOCATIONAL TECHNICAL SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12896,VIRGINIA MARTI COLLEGE OF ART AND DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12904,MONONGALIA COUNTY TECHNICAL EDUCATION CENTER (MTEC),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12905,ACADEMY OF CAREERS AND TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12906,MADISON COSMETOLOGY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12913,LEON INSTITUTE OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12914,EMPIRE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12915,EMPIRE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12916,EMPIRE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12917,EMPIRE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12921,EMPIRE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12927,SYRACUSE CITY SCHOOL DISTRICT,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12929,SOUTH HILLS BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12930,CHARLES & SUE'S SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12931,VELMA B'S BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12932,TINT SCHOOL OF MAKEUP & COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12942,ROSEMEAD BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12948,ROB ROY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12968,EMPIRE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12976,NEBRASKA CHRISTIAN COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12982,BORDER INSTITUTE OF TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12984,PROFESSIONAL INSTITUTE OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,12989,OCEANSIDE COLLEGE OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13003,NEILSON BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13006,LA'JAMES INTERNATIONAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13007,NAZARENE BIBLE COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13008,PHAGANS' TIGARD BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13010,LANCASTER BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13015,EMPIRE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13016,OGLE SCHOOL HAIR SKIN NAILS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13022,CITY UNIVERSITY OF SEATTLE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13026,MACHZIKEI HADATH RABBINICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13074,AMERICAN BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13087,CAPRI BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13088,CAPRI OAK FOREST BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13094,BELLINGHAM BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13095,SALON SUCCESS ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13132,INTERNATIONAL COLLEGE OF BROADCASTING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13134,YESHIVATH BETH MOSHE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13178,LAMONT'S INTERNATIONAL SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13189,CONTINENTAL ACADEMIE OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13214,ROXBOROUGH MEMORIAL HOSPITAL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13218,M.J. MURPHY BEAUTY COLLEGE OF MOUNT PLEASANT,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13232,ACADEMY OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13233,SIMI VALLEY ADULT SCHOOL & CAREER INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,13240,LYTLE'S REDWOOD EMPIRE BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,15361,GUAM COMMUNITY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20503,ACADEMY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20523,UNIVERSITY OF WEST LOS ANGELES,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20527,NORTHEAST TECHNOLOGY CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20537,EASTWICK COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20543,TRUMBULL BUSINESS COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20550,WAYCROSS COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20551,HAWAII BUSINESS COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20555,DELTA SCHOOL OF BUSINESS AND TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20561,FOUR RIVERS CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20564,CAPRI COSMETOLOGY LEARNING CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20565,MITCHELL'S HAIR STYLING ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20568,DAYMAR COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20574,ROANE JACKSON TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,20586,CONLEE'S COLLEGE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
